"city","week_date","year","month","chart_rank","demand_score","song","artist","track_id","artist_id","artist_genres","primary_genre"
"Chicago","2025-01-30",2025,"Jan",47,54,"Please Please Please","Sabrina Carpenter","","","",""
"Chicago","2025-01-30",2025,"Jan",48,53,"Love Somebody","Morgan Wallen","","","",""
"Chicago","2025-01-30",2025,"Jan",49,52,"All The Stars (with SZA) - From ""Black Panther: The Album""","Kendrick Lamar, SZA","","","",""
"Chicago","2025-01-30",2025,"Jan",50,51,"Kill Bill","SZA","","","",""
"Chicago","2025-01-30",2025,"Jan",51,50,"I Love You, I'm Sorry","Gracie Abrams","","","",""
"Chicago","2025-01-30",2025,"Jan",52,49,"Stick Season","Noah Kahan","","","",""
"Chicago","2025-01-30",2025,"Jan",53,48,"Too Sweet","Hozier","","","",""
"Chicago","2025-01-30",2025,"Jan",54,47,"Snooze","SZA","","","",""
"Chicago","2025-01-30",2025,"Jan",55,46,"Sweater Weather","The Neighbourhood","","","",""
"Chicago","2025-01-30",2025,"Jan",56,45,"KETU TeCRÉ","Bad Bunny","","","",""
"Chicago","2025-01-30",2025,"Jan",57,44,"WHATCHU KNO ABOUT ME (feat. Sexyy Red)","GloRilla, Sexyy Red","","","",""
"Chicago","2025-01-30",2025,"Jan",58,43,"NADIE","Tito Double P","","","",""
"Chicago","2025-01-30",2025,"Jan",59,42,"DOS DÍAS","Tito Double P, Peso Pluma","","","",""
"Chicago","2025-01-30",2025,"Jan",60,41,"Smile","Morgan Wallen","","","",""
"Chicago","2025-01-30",2025,"Jan",61,40,"MILLION DOLLAR BABY","Tommy Richman","","","",""
"Chicago","2025-01-30",2025,"Jan",62,39,"CAFé CON RON","Bad Bunny, Los Pleneros de la Cresta","","","",""
"Chicago","2025-01-30",2025,"Jan",63,38,"LA PATRULLA","Peso Pluma, Neton Vega","","","",""
"Chicago","2025-01-30",2025,"Jan",64,37,"Mr. Brightside","The Killers","","","",""
"Chicago","2025-01-30",2025,"Jan",65,36,"TURiSTA","Bad Bunny","","","",""
"Chicago","2025-01-30",2025,"Jan",66,35,"NIGHTS LIKE THIS","The Kid LAROI","","","",""
"Chicago","2025-01-30",2025,"Jan",67,34,"BOKeTE","Bad Bunny","","","",""
"Chicago","2025-01-30",2025,"Jan",68,33,"Bed Chem","Sabrina Carpenter","","","",""
"Chicago","2025-01-30",2025,"Jan",69,32,"Khé?","Rauw Alejandro, Romeo Santos","","","",""
"Chicago","2025-01-30",2025,"Jan",70,31,"Take Me to Church","Hozier","","","",""
"Chicago","2025-01-30",2025,"Jan",71,30,"Gang Baby","NLE Choppa","","","",""
"Chicago","2025-01-30",2025,"Jan",72,29,"Si Antes Te Hubiera Conocido","KAROL G","","","",""
"Chicago","2025-01-30",2025,"Jan",73,28,"PIToRRO DE COCO","Bad Bunny","","","",""
"Chicago","2025-01-30",2025,"Jan",74,27,"Saturn","SZA","","","",""
"Chicago","2025-01-30",2025,"Jan",75,26,"The Days - NOTION Remix","Chrystal, NOTION","","","",""
"Chicago","2025-01-30",2025,"Jan",76,25,"Beautiful Things","Benson Boone","","","",""
"Chicago","2025-01-30",2025,"Jan",77,24,"Like That","Future, Metro Boomin, Kendrick Lamar","","","",""
"Chicago","2025-01-30",2025,"Jan",78,23,"Pink + White","Frank Ocean","","","",""
"Chicago","2025-01-30",2025,"Jan",79,22,"LA MuDANZA","Bad Bunny","","","",""
"Chicago","2025-01-30",2025,"Jan",80,21,"Pink Skies","Zach Bryan","","","",""
"Chicago","2025-01-30",2025,"Jan",81,20,"EL LOKERON","Tito Double P","","","",""
"Chicago","2025-01-30",2025,"Jan",82,19,"Scorsese Baby Daddy","SZA","","","",""
"Chicago","2025-01-30",2025,"Jan",83,18,"Money Trees","Kendrick Lamar, Jay Rock","","","",""
"Chicago","2025-01-30",2025,"Jan",84,17,"Red Wine Supernova","Chappell Roan","","","",""
"Chicago","2025-01-30",2025,"Jan",85,16,"","Arctic Monkeys","","","",""
"Chicago","2025-01-30",2025,"Jan",86,15,"Dreams - 2004 Remaster","Fleetwood Mac","","","",""
"Chicago","2025-01-30",2025,"Jan",87,14,"End of Beginning","Djo","","","",""
"Chicago","2025-01-30",2025,"Jan",88,13,"ME JALO","Fuerza Regida, Grupo Frontera","","","",""
"Chicago","2025-01-30",2025,"Jan",89,12,"we can't be friends (wait for your love)","Ariana Grande","","","",""
"Chicago","2025-01-30",2025,"Jan",90,11,"Cigarette Daydreams","Cage The Elephant","","","",""
"Chicago","2025-01-30",2025,"Jan",91,10,"Mmhmm","BigXthaPlug","","","",""
"Chicago","2025-01-30",2025,"Jan",92,9,"NISSAN ALTIMA","Doechii","","","",""
"Chicago","2025-01-30",2025,"Jan",93,8,"Bandida","Luis R Conriquez, Peso Pluma","","","",""
"Chicago","2025-01-30",2025,"Jan",94,7,"ROSONES","Jorsshh, Fuerza Regida","","","",""
"Chicago","2025-01-30",2025,"Jan",95,6,"Last Night","Morgan Wallen","","","",""
